# PropArm Data Recording
# Export Time: 2025-11-19T12:25:58
# Number of Points: 1046
# Recording Duration: 10.496 seconds
# Start Time: 2025-11-19T12:24:12
# End Time: 2025-11-19T12:24:23
#
Recording_Time_s,Arm_Angle_deg,Motor_Speed_rad_s,PWM_Input_us,Duty_Cycle_percent
4.409870,9.536100,0.000000,1000.00,5.0000
4.419956,9.536100,0.000000,1000.00,5.0000
4.430128,9.536100,0.000000,1000.00,5.0000
4.440200,9.536100,0.000000,1000.00,5.0000
4.450089,9.536100,0.000000,1000.00,5.0000
4.460112,9.536100,0.000000,1000.00,5.0000
4.470165,9.536100,0.000000,1000.00,5.0000
4.480525,9.536100,0.000000,1000.00,5.0000
4.490285,9.536100,0.000000,1000.00,5.0000
4.500299,9.536100,0.000000,1000.00,5.0000
4.510352,9.536100,0.000000,1000.00,5.0000
4.520423,9.536100,0.000000,1000.00,5.0000
4.530430,9.536100,0.000000,1000.00,5.0000
4.540562,9.536100,0.000000,1000.00,5.0000
4.550582,9.536100,0.000000,1000.00,5.0000
4.560748,9.536100,0.000000,1000.00,5.0000
4.570787,9.536100,0.000000,1000.00,5.0000
4.580840,9.536100,0.000000,1000.00,5.0000
4.590852,9.536100,0.000000,1000.00,5.0000
4.600902,9.536100,0.000000,1000.00,5.0000
4.611071,9.536100,0.000000,1000.00,5.0000
4.620935,9.536100,0.000000,1000.00,5.0000
4.631047,9.536100,0.000000,1000.00,5.0000
4.641121,9.536100,0.000000,1000.00,5.0000
4.651094,9.536100,0.000000,1000.00,5.0000
4.661230,9.536100,0.000000,1000.00,5.0000
4.671127,9.536100,0.000000,1000.00,5.0000
4.681181,9.536100,0.000000,1000.00,5.0000
4.691254,9.536100,0.000000,1000.00,5.0000
4.701369,9.536100,0.000000,1000.00,5.0000
4.711516,9.536100,0.000000,1000.00,5.0000
4.721427,9.536100,0.000000,1000.00,5.0000
4.731408,9.536100,0.000000,1000.00,5.0000
4.741558,9.536100,0.000000,1000.00,5.0000
4.751571,9.536100,0.000000,1000.00,5.0000
4.761724,9.536100,0.000000,1000.00,5.0000
4.771744,9.536100,0.000000,1000.00,5.0000
4.781852,9.536100,0.000000,1000.00,5.0000
4.791872,9.536100,0.000000,1000.00,5.0000
4.801968,9.536100,0.000000,1000.00,5.0000
4.812035,9.536100,0.000000,1000.00,5.0000
4.821924,9.536100,0.000000,1000.00,5.0000
4.831947,9.536100,0.000000,1000.00,5.0000
4.841935,9.536100,0.000000,1000.00,5.0000
4.852033,9.536100,0.000000,1000.00,5.0000
4.862083,9.536100,0.000000,1000.00,5.0000
4.872156,9.536100,0.000000,1000.00,5.0000
4.882175,9.536100,0.000000,1000.00,5.0000
4.892207,9.536100,0.000000,1000.00,5.0000
4.902225,9.536100,0.000000,1000.00,5.0000
4.912277,9.536100,0.000000,1000.00,5.0000
4.922302,9.536100,0.000000,1000.00,5.0000
4.932438,9.536100,0.000000,1000.00,5.0000
4.942384,9.536100,0.000000,1000.00,5.0000
4.952516,9.536100,0.000000,1000.00,5.0000
4.962557,9.536100,0.000000,1000.00,5.0000
4.972623,9.536100,0.000000,1000.00,5.0000
4.982638,9.536100,0.000000,1000.00,5.0000
4.992703,9.536100,0.000000,1000.00,5.0000
5.002754,9.536100,0.000000,1000.00,5.0000
5.012919,9.536100,0.000000,1000.00,5.0000
5.022772,9.536100,0.000000,1000.00,5.0000
5.032729,9.536100,0.000000,1000.00,5.0000
5.042792,9.536100,0.000000,1000.00,5.0000
5.052807,9.536100,0.000000,1000.00,5.0000
5.062839,9.536100,0.000000,1000.00,5.0000
5.072867,9.536100,0.000000,1000.00,5.0000
5.082960,9.536100,0.000000,1000.00,5.0000
5.092963,9.536100,0.000000,1000.00,5.0000
5.103029,9.536100,0.000000,1000.00,5.0000
5.113275,9.536100,0.000000,1000.00,5.0000
5.123134,9.536100,0.000000,1000.00,5.0000
5.133159,9.536100,0.000000,1000.00,5.0000
5.143163,9.536100,0.000000,1000.00,5.0000
5.153244,9.536100,0.000000,1000.00,5.0000
5.163283,9.536100,0.000000,1000.00,5.0000
5.173415,9.536100,0.000000,1000.00,5.0000
5.183492,9.536100,0.000000,1000.00,5.0000
5.193567,9.536100,0.000000,1000.00,5.0000
5.203573,9.536100,0.000000,1000.00,5.0000
5.213614,9.536100,0.000000,1000.00,5.0000
5.223549,9.536100,0.000000,1000.00,5.0000
5.233646,9.536100,0.000000,1000.00,5.0000
